date,username,feature,sessions,time spent,average time spent
2017-09-14,dbriggs,Automation,13,4,0.3076923077
2017-09-15,shartman,Account Managment,18,13,0.7222222222
2017-09-15,skelly,Saga Creation,21,24,1.142857143
2017-09-15,zmack,Roadmap,22,46,2.090909091
2017-09-15,oherman,Automation,17,14,0.8235294118
2017-09-15,sferguson,Task Creation,15,30,2
2017-09-15,cdudley,Reporting,21,23,1.095238095
2017-09-16,nlane,Saga Creation,22,18,0.8181818182
2017-09-16,twright,Roadmap,22,47,2.136363636
2017-09-16,lwheeler,Task Creation,16,21,1.3125
2017-09-16,kgalloway,Reporting,18,31,1.722222222
2017-09-16,sfox,Account Managment,20,13,0.65
2017-09-17,slarson,Task Creation,13,20,1.538461538
2017-09-17,dhays,Saga Creation,21,15,0.7142857143
2017-09-17,chodge,Reporting,21,20,0.9523809524
2017-09-17,hjames,Account Managment,19,5,0.2631578947
2017-09-17,jbeasley,Roadmap,22,54,2.454545455
2017-09-18,shartman,Automation,17,0,0
2017-09-18,kcarr,Roadmap,19,48,2.526315789
2017-09-18,greilly,Reporting,22,24,1.090909091
2017-09-18,sshepard,Task Creation,15,21,1.4
2017-09-18,lwheeler,Account Managment,18,8,0.4444444444
2017-09-18,sferguson,Saga Creation,18,28,1.555555556
2017-09-19,jhansen,Automation,17,11,0.6470588235
2017-09-19,amcintyre,Account Managment,21,7,0.3333333333
2017-09-19,jgreen,Task Creation,17,19,1.117647059
2017-09-19,eberry,Saga Creation,22,34,1.545454545
2017-09-19,aortega,Roadmap,21,57,2.714285714
2017-09-20,ecoleman,Account Managment,18,16,0.8888888889
2017-09-20,yfriedman,Reporting,21,20,0.9523809524
2017-09-20,ahanna,Automation,16,11,0.6875
2017-09-20,jbeasley,Task Creation,16,28,1.75
2017-09-20,lwheeler,Saga Creation,21,35,1.666666667
2017-09-20,dhays,Roadmap,20,56,2.8
2017-09-21,cstuart,Roadmap,21,45,2.142857143
2017-09-21,jhuang,Automation,16,18,1.125
2017-09-21,jbeasley,Account Managment,22,12,0.5454545455
2017-09-21,bwise,Task Creation,16,18,1.125
2017-09-21,rrobles,Saga Creation,20,21,1.05
2017-09-21,ofrye,Reporting,18,16,0.8888888889
2017-09-22,cvillarreal,Roadmap,22,55,2.5
2017-09-22,ecoleman,Reporting,22,27,1.227272727
2017-09-22,mforbes,Saga Creation,21,32,1.523809524
2017-09-22,hjames,Automation,17,15,0.8823529412
2017-09-23,lwheeler,Saga Creation,22,16,0.7272727273
2017-09-23,alara,Account Managment,18,16,0.8888888889
2017-09-23,shardin,Task Creation,14,24,1.714285714
2017-09-23,eberry,Roadmap,20,54,2.7
2017-09-23,aosborn,Automation,13,6,0.4615384615
2017-09-23,chenson,Reporting,18,33,1.833333333
2017-09-24,oherman,Reporting,20,27,1.35
2017-09-24,qwyatt,Task Creation,15,25,1.666666667
2017-09-24,qwyatt,Account Managment,21,8,0.380952381
2017-09-25,dbell,Roadmap,20,45,2.25
2017-09-25,dbenton,Automation,15,4,0.2666666667
2017-09-25,cdudley,Saga Creation,18,23,1.277777778
2017-09-25,ggiles,Reporting,22,23,1.045454545
2017-09-26,kflowers,Saga Creation,18,28,1.555555556
2017-09-26,qwyatt,Roadmap,21,55,2.619047619
2017-09-26,ncooke,Reporting,22,26,1.181818182
2017-09-26,ehodges,Task Creation,17,18,1.058823529
2017-09-26,ahanna,Automation,16,3,0.1875
2017-09-27,yfriedman,Account Managment,18,22,1.222222222
2017-09-27,afuentes,Saga Creation,22,21,0.9545454545
2017-09-27,kcarr,Roadmap,19,48,2.526315789
2017-09-27,cpetersen,Automation,14,19,1.357142857
2017-09-27,twright,Task Creation,17,16,0.9411764706
2017-09-28,mmayer,Reporting,18,32,1.777777778
2017-09-28,chodge,Automation,14,10,0.7142857143
2017-09-28,nphillips,Account Managment,21,22,1.047619048
2017-09-28,ablackwell,Saga Creation,18,15,0.8333333333
2017-09-28,dbriggs,Task Creation,14,18,1.285714286
2017-09-29,rrobles,Reporting,21,28,1.333333333
2017-09-29,nblair,Account Managment,20,24,1.2
2017-09-29,jgreen,Task Creation,15,22,1.466666667
2017-09-29,slarson,Saga Creation,19,18,0.9473684211
2017-09-29,shorne,Automation,17,16,0.9411764706
2017-09-30,agardner,Account Managment,20,14,0.7
2017-09-30,amurphy,Task Creation,17,24,1.411764706
2017-09-30,bedwards,Roadmap,20,58,2.9
2017-09-30,sferguson,Reporting,21,23,1.095238095
2017-09-30,kcarr,Saga Creation,21,21,1
2017-09-30,aortega,Automation,14,4,0.2857142857
2017-10-01,chenson,Saga Creation,15,19,1.266666667
2017-10-01,alara,Account Managment,16,16,1
2017-10-01,acox,Roadmap,13,55,4.230769231
2017-10-02,mstephens,Automation,16,17,1.0625
2017-10-02,evilla,Reporting,16,26,1.625
2017-10-02,zhodges,Saga Creation,15,34,2.266666667
2017-10-02,amurphy,Roadmap,13,58,4.461538462
2017-10-02,greilly,Task Creation,13,23,1.769230769
2017-10-02,sferguson,Account Managment,14,11,0.7857142857
2017-10-03,shartman,Saga Creation,16,23,1.4375
2017-10-03,nblair,Task Creation,16,21,1.3125
2017-10-03,nphillips,Automation,17,6,0.3529411765
2017-10-03,rrobles,Roadmap,17,42,2.470588235
2017-10-03,kkane,Account Managment,16,13,0.8125
2017-10-03,mkelley,Reporting,15,32,2.133333333
2017-10-04,shartman,Account Managment,16,13,0.8125
2017-10-04,rherman,Saga Creation,17,25,1.470588235
2017-10-04,ipierce,Roadmap,13,40,3.076923077
2017-10-04,dhays,Automation,13,11,0.8461538462
2017-10-04,twright,Reporting,13,22,1.692307692
2017-10-04,jbeasley,Task Creation,17,30,1.764705882
2017-10-05,dhays,Account Managment,15,17,1.133333333
2017-10-05,ablackwell,Saga Creation,16,29,1.8125
2017-10-05,bparker,Automation,15,5,0.3333333333
2017-10-05,dbell,Task Creation,15,14,0.9333333333
2017-10-05,nblair,Roadmap,15,43,2.866666667
2017-10-06,kdurham,Automation,15,5,0.3333333333
2017-10-06,acox,Account Managment,16,10,0.625
2017-10-06,kashley,Roadmap,15,55,3.666666667
2017-10-06,ahernandez,Reporting,17,20,1.176470588
2017-10-07,chenson,Account Managment,13,18,1.384615385
2017-10-07,kcarr,Roadmap,16,47,2.9375
2017-10-07,evilla,Task Creation,13,29,2.230769231
2017-10-07,qwyatt,Reporting,15,17,1.133333333
2017-10-07,nlane,Saga Creation,15,23,1.533333333
2017-10-08,ipierce,Account Managment,17,16,0.9411764706
2017-10-08,bcastaneda,Reporting,13,29,2.230769231
2017-10-08,rconway,Saga Creation,16,35,2.1875
2017-10-08,aortega,Roadmap,16,40,2.5
2017-10-08,bhensley,Task Creation,16,22,1.375
2017-10-09,ecoleman,Roadmap,16,59,3.6875
2017-10-09,kkane,Saga Creation,13,23,1.769230769
2017-10-09,bwise,Reporting,14,21,1.5
2017-10-09,ncooke,Account Managment,15,7,0.4666666667
2017-10-09,wharvey,Task Creation,14,10,0.7142857143
2017-10-10,afuentes,Account Managment,14,13,0.9285714286
2017-10-10,hjames,Task Creation,17,26,1.529411765
2017-10-10,bedwards,Saga Creation,16,34,2.125
2017-10-10,alara,Roadmap,17,46,2.705882353
2017-10-10,afuentes,Automation,16,11,0.6875
2017-10-10,rrobles,Reporting,14,19,1.357142857
2017-10-11,jgreen,Task Creation,15,13,0.8666666667
2017-10-11,shardin,Reporting,17,15,0.8823529412
2017-10-11,jbeasley,Saga Creation,16,28,1.75
2017-10-12,greilly,Automation,15,5,0.3333333333
2017-10-12,hjames,Saga Creation,15,17,1.133333333
2017-10-12,dbriggs,Roadmap,14,43,3.071428571
2017-10-12,kalvarado,Task Creation,14,30,2.142857143
2017-10-13,cstuart,Account Managment,14,23,1.642857143
2017-10-13,fsexton,Reporting,16,25,1.5625
2017-10-13,nphillips,Task Creation,16,13,0.8125
2017-10-13,ecoleman,Automation,17,9,0.5294117647
2017-10-13,slarson,Roadmap,14,50,3.571428571
2017-10-14,kashley,Task Creation,16,13,0.8125
2017-10-14,kalvarado,Saga Creation,15,15,1
2017-10-14,alara,Automation,13,12,0.9230769231
2017-10-14,shardin,Reporting,16,20,1.25
2017-10-15,kalvarado,Account Managment,14,19,1.357142857
2017-10-15,shardin,Roadmap,16,52,3.25
2017-10-15,atucker,Saga Creation,15,25,1.666666667
2017-10-15,zmack,Reporting,17,23,1.352941176
2017-10-15,sferguson,Task Creation,13,12,0.9230769231
2017-10-15,sferguson,Automation,16,0,0
2017-10-16,zmack,Task Creation,14,20,1.428571429
2017-10-16,evilla,Reporting,13,21,1.615384615
2017-10-16,qwyatt,Automation,14,7,0.5
2017-10-16,hjames,Saga Creation,15,34,2.266666667
2017-10-16,mgonzalez,Account Managment,15,10,0.6666666667
2017-10-17,acox,Automation,17,18,1.058823529
2017-10-17,dbriggs,Roadmap,14,54,3.857142857
2017-10-17,wharvey,Account Managment,15,12,0.8
2017-10-17,bhensley,Saga Creation,13,24,1.846153846
2017-10-18,chodge,Task Creation,16,28,1.75
2017-10-18,nphillips,Account Managment,13,5,0.3846153846
2017-10-18,gcarroll,Saga Creation,14,22,1.571428571
2017-10-18,cstuart,Roadmap,14,56,4
2017-10-18,lbuck,Reporting,13,30,2.307692308
2017-10-19,evega,Account Managment,14,11,0.7857142857
2017-10-19,kalvarado,Automation,14,6,0.4285714286
2017-10-19,rcalhoun,Task Creation,17,28,1.647058824
2017-10-19,hjames,Roadmap,15,47,3.133333333
2017-10-19,jnicholson,Reporting,14,23,1.642857143
2017-10-19,sfox,Saga Creation,13,19,1.461538462
2017-10-20,jhansen,Task Creation,13,29,2.230769231
2017-10-20,evilla,Saga Creation,14,21,1.5
2017-10-20,kcarr,Automation,14,12,0.8571428571
2017-10-20,bhensley,Account Managment,17,14,0.8235294118
2017-10-21,chenson,Saga Creation,13,30,2.307692308
2017-10-21,alara,Task Creation,15,20,1.333333333
2017-10-21,cpetersen,Account Managment,14,10,0.7142857143
2017-10-21,bhensley,Automation,14,17,1.214285714
2017-10-21,jbarajas,Roadmap,13,59,4.538461538
2017-10-21,shartman,Reporting,15,29,1.933333333
2017-10-22,bcastaneda,Saga Creation,16,19,1.1875
2017-10-22,kkane,Roadmap,13,41,3.153846154
2017-10-22,jhansen,Account Managment,15,10,0.6666666667
2017-10-22,agardner,Automation,17,5,0.2941176471
2017-10-22,lbuck,Reporting,13,34,2.615384615
2017-10-22,zmack,Task Creation,17,20,1.176470588
2017-10-23,mgonzalez,Task Creation,13,15,1.153846154
2017-10-23,atucker,Roadmap,14,48,3.428571429
2017-10-23,lbuck,Reporting,14,30,2.142857143
2017-10-23,atucker,Account Managment,13,25,1.923076923
2017-10-23,hjames,Saga Creation,15,35,2.333333333
2017-10-23,ablackwell,Automation,13,5,0.3846153846
2017-10-24,kwalter,Reporting,17,22,1.294117647
2017-10-24,nclarke,Roadmap,15,59,3.933333333
2017-10-24,mgonzalez,Account Managment,13,13,1
2017-10-24,bwise,Saga Creation,17,15,0.8823529412
2017-10-24,akeller,Automation,15,14,0.9333333333
2017-10-24,shumphrey,Task Creation,16,19,1.1875
2017-10-25,ggiles,Roadmap,13,41,3.153846154
2017-10-25,bedwards,Task Creation,16,17,1.0625
2017-10-25,dbriggs,Reporting,16,26,1.625
2017-10-25,bparker,Saga Creation,13,23,1.769230769
2017-10-25,jgreen,Account Managment,13,20,1.538461538
2017-10-25,ehodges,Automation,13,12,0.9230769231
2017-10-26,acox,Roadmap,13,56,4.307692308
2017-10-26,shumphrey,Saga Creation,15,35,2.333333333
2017-10-26,bparker,Reporting,16,24,1.5
2017-10-26,kcarr,Account Managment,14,15,1.071428571
2017-10-27,ahanna,Account Managment,16,22,1.375
2017-10-27,ewaller,Roadmap,14,47,3.357142857
2017-10-27,jbeasley,Automation,14,20,1.428571429
2017-10-27,dbenton,Task Creation,16,19,1.1875
2017-10-28,mgonzalez,Automation,17,4,0.2352941176
2017-10-28,chodge,Task Creation,15,21,1.4
2017-10-28,eberry,Account Managment,13,6,0.4615384615
2017-10-29,qwyatt,Task Creation,14,23,1.642857143
2017-10-29,edillon,Automation,16,16,1
2017-10-29,nphillips,Roadmap,15,51,3.4
2017-10-29,greilly,Saga Creation,15,31,2.066666667
2017-10-30,sshepard,Reporting,16,19,1.1875
2017-10-30,evilla,Task Creation,14,21,1.5
2017-10-30,lbuck,Automation,17,14,0.8235294118
2017-10-30,shumphrey,Account Managment,14,14,1
2017-10-30,yfriedman,Saga Creation,17,23,1.352941176
2017-10-31,afuentes,Automation,16,2,0.125
2017-10-31,skelly,Roadmap,14,60,4.285714286
2017-10-31,kflowers,Account Managment,15,5,0.3333333333
2017-10-31,rcalhoun,Reporting,13,35,2.692307692
2017-11-01,bparker,Saga Creation,13,33,2.538461538
2017-11-01,ecoleman,Roadmap,16,51,3.1875
2017-11-01,jbarajas,Reporting,17,22,1.294117647
2017-11-01,rconway,Account Managment,13,12,0.9230769231
2017-11-01,zhodges,Automation,15,7,0.4666666667
2017-11-01,akeller,Task Creation,14,22,1.571428571
2017-11-02,eberry,Reporting,13,29,2.230769231
2017-11-02,ewaller,Saga Creation,17,26,1.529411765
2017-11-02,twright,Roadmap,14,46,3.285714286
2017-11-02,mbarron,Automation,17,10,0.5882352941
2017-11-02,ecoleman,Account Managment,15,18,1.2
2017-11-02,nlane,Task Creation,17,19,1.117647059
2017-11-03,trusso,Reporting,15,28,1.866666667
2017-11-03,swise,Account Managment,14,25,1.785714286
2017-11-03,shumphrey,Roadmap,14,59,4.214285714
2017-11-04,wharvey,Account Managment,13,6,0.4615384615
2017-11-04,bedwards,Roadmap,14,54,3.857142857
2017-11-04,jgreen,Reporting,16,26,1.625
2017-11-04,shartman,Task Creation,14,22,1.571428571
2017-11-04,mgonzalez,Automation,17,10,0.5882352941
2017-11-05,soneill,Saga Creation,14,28,2
2017-11-05,agardner,Automation,14,16,1.142857143
2017-11-05,greilly,Reporting,13,31,2.384615385
2017-11-05,acox,Account Managment,16,18,1.125
2017-11-05,cpetersen,Task Creation,17,27,1.588235294
2017-11-05,ahernandez,Roadmap,15,44,2.933333333
2017-11-06,jnicholson,Roadmap,13,44,3.384615385
2017-11-06,aortega,Saga Creation,13,16,1.230769231
2017-11-06,nlane,Account Managment,14,9,0.6428571429
2017-11-06,cpetersen,Reporting,16,31,1.9375
2017-11-06,afuentes,Automation,14,12,0.8571428571
2017-11-07,nblair,Saga Creation,16,26,1.625
2017-11-07,tduffy,Task Creation,14,10,0.7142857143
2017-11-07,akeller,Automation,14,8,0.5714285714
2017-11-07,dbriggs,Roadmap,15,45,3
2017-11-07,tosborne,Account Managment,14,5,0.3571428571
2017-11-07,jnicholson,Reporting,13,28,2.153846154
2017-11-08,mstephens,Automation,14,6,0.4285714286
2017-11-08,acombs,Roadmap,16,49,3.0625
2017-11-08,soneill,Account Managment,16,14,0.875
2017-11-08,ahanna,Reporting,16,16,1
2017-11-09,kflowers,Reporting,13,35,2.692307692
2017-11-09,prubio,Roadmap,14,49,3.5
2017-11-09,kdurham,Task Creation,17,18,1.058823529
2017-11-09,cvillarreal,Account Managment,13,24,1.846153846
2017-11-09,dbell,Automation,14,17,1.214285714
2017-11-09,kvilla,Saga Creation,16,34,2.125
2017-11-10,agardner,Automation,14,4,0.2857142857
2017-11-10,swise,Account Managment,15,14,0.9333333333
2017-11-10,cdudley,Task Creation,17,29,1.705882353
2017-11-10,evilla,Saga Creation,17,33,1.941176471
2017-11-10,dbell,Reporting,15,35,2.333333333
2017-11-10,jgreen,Roadmap,15,51,3.4
2017-11-11,zmack,Reporting,13,27,2.076923077
2017-11-11,agardner,Saga Creation,17,28,1.647058824
2017-11-11,mgonzalez,Account Managment,15,10,0.6666666667
2017-11-11,sferguson,Task Creation,15,25,1.666666667
2017-11-11,mgonzalez,Roadmap,15,60,4
2017-11-12,rcalhoun,Automation,14,5,0.3571428571
2017-11-12,twright,Task Creation,16,30,1.875
2017-11-12,jbarajas,Account Managment,13,25,1.923076923
2017-11-12,nlane,Roadmap,15,44,2.933333333
2017-11-13,jhansen,Reporting,17,28,1.647058824
2017-11-13,dbell,Account Managment,16,11,0.6875
2017-11-13,kvilla,Roadmap,17,43,2.529411765
2017-11-13,zmack,Saga Creation,16,20,1.25
2017-11-13,jbeasley,Task Creation,17,11,0.6470588235
2017-11-13,edillon,Automation,15,6,0.4
2017-11-14,bcastaneda,Saga Creation,16,18,1.125
2017-11-14,mkelley,Task Creation,15,13,0.8666666667
2017-11-14,amurphy,Account Managment,17,15,0.8823529412
2017-11-14,kgalloway,Reporting,17,21,1.235294118
2017-11-14,cdudley,Automation,17,0,0
2017-11-14,ablackwell,Roadmap,15,58,3.866666667
2017-11-15,sfox,Reporting,17,29,1.705882353
2017-11-15,mkelley,Saga Creation,17,21,1.235294118
2017-11-15,sfox,Account Managment,13,21,1.615384615
2017-11-15,dbriggs,Automation,14,4,0.2857142857
2017-11-15,kgalloway,Task Creation,14,21,1.5
2017-11-15,awoodward,Roadmap,14,41,2.928571429
2017-11-16,gcarroll,Saga Creation,16,16,1
2017-11-16,ablackwell,Account Managment,14,15,1.071428571
2017-11-16,amcintyre,Reporting,16,33,2.0625
2017-11-16,ipierce,Roadmap,15,51,3.4
2017-11-16,soneill,Task Creation,15,23,1.533333333
2017-11-17,kdurham,Saga Creation,16,31,1.9375
2017-11-17,akeller,Roadmap,15,44,2.933333333
2017-11-17,ipierce,Account Managment,15,7,0.4666666667
2017-11-17,kwalter,Automation,17,18,1.058823529
2017-11-17,greilly,Reporting,14,20,1.428571429
2017-11-18,kvilla,Reporting,17,28,1.647058824
2017-11-18,amurphy,Saga Creation,17,28,1.647058824
2017-11-18,amurphy,Account Managment,14,25,1.785714286
2017-11-18,shardin,Roadmap,17,45,2.647058824
2017-11-18,dhays,Automation,15,10,0.6666666667
2017-11-18,shorne,Task Creation,15,10,0.6666666667
2017-11-19,gcarroll,Automation,14,18,1.285714286
2017-11-19,dbenton,Reporting,13,21,1.615384615
2017-11-19,ablackwell,Account Managment,17,20,1.176470588
2017-11-19,kashley,Roadmap,17,54,3.176470588
2017-11-19,kgalloway,Task Creation,15,20,1.333333333
2017-11-20,mbarron,Roadmap,13,45,3.461538462
2017-11-20,mkelley,Automation,14,9,0.6428571429
2017-11-20,ipierce,Task Creation,15,27,1.8
2017-11-20,cstuart,Reporting,17,18,1.058823529
2017-11-20,mmayer,Saga Creation,14,21,1.5
2017-11-21,bparker,Roadmap,17,45,2.647058824
2017-11-21,kdurham,Automation,17,0,0
2017-11-21,fsexton,Reporting,15,21,1.4
2017-11-21,chodge,Task Creation,16,10,0.625
2017-11-21,dbell,Account Managment,16,19,1.1875
2017-11-22,ewaller,Reporting,15,17,1.133333333
2017-11-22,aosborn,Account Managment,13,16,1.230769231
2017-11-22,rcalhoun,Roadmap,16,56,3.5
2017-11-22,shardin,Task Creation,13,19,1.461538462
2017-11-22,shardin,Automation,13,15,1.153846154
2017-11-22,bhensley,Saga Creation,15,16,1.066666667
2017-11-23,kvilla,Roadmap,13,60,4.615384615
2017-11-23,kdurham,Automation,13,5,0.3846153846
2017-11-23,dbenton,Reporting,15,22,1.466666667
2017-11-23,acox,Task Creation,14,26,1.857142857
2017-11-24,jgreen,Task Creation,14,27,1.928571429
2017-11-24,ablackwell,Automation,13,3,0.2307692308
2017-11-24,ofrye,Roadmap,15,59,3.933333333
2017-11-24,shartman,Account Managment,13,25,1.923076923
2017-11-24,jnicholson,Saga Creation,17,26,1.529411765
2017-11-25,rcalhoun,Reporting,15,25,1.666666667
2017-11-25,cdudley,Automation,15,7,0.4666666667
2017-11-25,ecoleman,Saga Creation,13,20,1.538461538
2017-11-25,dhays,Task Creation,13,26,2
2017-11-25,evega,Account Managment,13,10,0.7692307692
2017-11-26,awoodward,Roadmap,15,45,3
2017-11-26,ncooke,Account Managment,14,20,1.428571429
2017-11-26,swise,Task Creation,17,26,1.529411765
2017-11-26,dhays,Saga Creation,16,15,0.9375
2017-11-27,mbarron,Task Creation,17,14,0.8235294118
2017-11-27,trusso,Automation,16,6,0.375
2017-11-27,cdudley,Reporting,13,23,1.769230769
2017-11-27,twright,Saga Creation,15,34,2.266666667
2017-11-28,tduffy,Roadmap,17,43,2.529411765
2017-11-28,jbarajas,Automation,16,9,0.5625
2017-11-28,atucker,Reporting,16,28,1.75
2017-11-28,bparker,Saga Creation,14,23,1.642857143
2017-11-28,ahernandez,Account Managment,14,7,0.5
2017-11-28,cstuart,Task Creation,14,23,1.642857143
2017-11-29,rconway,Task Creation,14,24,1.714285714
2017-11-29,kalvarado,Automation,15,6,0.4
2017-11-29,shartman,Roadmap,16,55,3.4375
2017-11-29,ofrye,Account Managment,15,9,0.6
2017-11-29,slarson,Reporting,14,21,1.5
2017-11-30,shartman,Account Managment,14,17,1.214285714
2017-11-30,swise,Task Creation,15,22,1.466666667
2017-11-30,rconway,Automation,15,5,0.3333333333
2017-11-30,zhodges,Saga Creation,14,25,1.785714286
2017-11-30,prubio,Roadmap,16,45,2.8125
2017-12-01,nblair,Task Creation,15,29,1.933333333
2017-12-01,evega,Automation,17,8,0.4705882353
2017-12-01,ofrye,Account Managment,6,13,2.166666667
2017-12-01,kkane,Saga Creation,6,30,5
2017-12-01,alara,Reporting,7,28,4
2017-12-01,acox,Roadmap,4,48,12
2017-12-02,aortega,Roadmap,6,44,7.333333333
2017-12-02,dbenton,Account Managment,7,15,2.142857143
2017-12-02,aosborn,Reporting,4,19,4.75
2017-12-02,lwheeler,Saga Creation,7,32,4.571428571
2017-12-02,rherman,Automation,16,10,0.625
2017-12-02,acombs,Task Creation,16,26,1.625
2017-12-03,yfriedman,Account Managment,5,14,2.8
2017-12-03,nphillips,Automation,16,8,0.5
2017-12-03,mmayer,Task Creation,14,18,1.285714286
2017-12-03,aortega,Roadmap,7,60,8.571428571
2017-12-03,bparker,Saga Creation,7,23,3.285714286
2017-12-03,shumphrey,Reporting,7,28,4
2017-12-04,afuentes,Saga Creation,4,18,4.5
2017-12-04,ggiles,Roadmap,5,59,11.8
2017-12-04,greilly,Account Managment,4,24,6
2017-12-04,shartman,Task Creation,13,27,2.076923077
2017-12-04,mbarron,Automation,17,0,0
2017-12-04,aosborn,Reporting,6,23,3.833333333
2017-12-05,mbarron,Account Managment,5,16,3.2
2017-12-05,oherman,Automation,13,17,1.307692308
2017-12-05,evilla,Task Creation,17,20,1.176470588
2017-12-05,nphillips,Saga Creation,3,18,6
2017-12-05,bhensley,Reporting,6,33,5.5
2017-12-06,eberry,Roadmap,4,51,12.75
2017-12-06,prubio,Automation,14,14,1
2017-12-06,ahanna,Reporting,6,35,5.833333333
2017-12-06,skelly,Task Creation,17,30,1.764705882
2017-12-06,shorne,Account Managment,7,15,2.142857143
2017-12-07,ofrye,Account Managment,7,24,3.428571429
2017-12-07,acombs,Task Creation,17,27,1.588235294
2017-12-07,shartman,Automation,14,20,1.428571429
2017-12-07,aosborn,Reporting,3,23,7.666666667
2017-12-07,shartman,Roadmap,6,55,9.166666667
2017-12-08,evega,Account Managment,3,12,4
2017-12-08,mkelley,Reporting,5,34,6.8
2017-12-08,chenson,Automation,13,2,0.1538461538
2017-12-08,alara,Roadmap,7,55,7.857142857
2017-12-08,bedwards,Saga Creation,5,22,4.4
2017-12-09,dbriggs,Reporting,5,22,4.4
2017-12-09,greilly,Account Managment,6,24,4
2017-12-09,ehodges,Task Creation,16,23,1.4375
